Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"DG Williams","Ageism and experience bias in employment interviews",2014,"","search.proquest.com","https://search.proquest.com/openview/aa2ee488e6e4747f96c0f036ba28c34f/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=14221172803328719959&as_sdt=2005&sciodt=2007&hl=en",105,"2022-07-17 10:04:42","BOOK","","","",,,,,2,0.25,2,1,8,"… Palmore (2001) describes ageism as the third greatest “ism” in the United States, following racism and sexism. However in contrast to racism and sexism everyone has the potential to …","https://commons.und.edu/cgi/viewcontent.cgi?article=1412&context=theses","https://scholar.google.com/scholar?q=related:V7zaT1HBW8UJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"MB Hemp","An exploration of Arab Muslim women's perspectives: A case study of experiences in higher education and communities in the post-9/11 era",2014,"","search.proquest.com","https://search.proquest.com/openview/30fb72a2c912ad43b19bdc618829c7e9/1?pq-origsite=gscholar&cbl=18750","",122,"2022-07-17 10:04:42","BOOK","","","",,,,,0,0.00,0,1,8,"Abstract interpretation of participant experiences, which involved the process of exploring principles of crystallization while immersed in the data, ongoing dialogue with participants, and …","","https://scholar.google.com/scholar?q=related:uCn995TGHBUJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
5,"JO Okwumabua, TM Okwumabua…","Anger expression mode, depressive symptoms, hopelessness, and decision coping among African American adolescents",2014,"Journal of human …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/10911359.2014.922813","https://scholar.google.com/scholar?cites=4427321371124401862&as_sdt=2005&sciodt=2007&hl=en",35,"2022-07-17 10:04:42","","10.1080/10911359.2014.922813","","",,,,,5,0.63,2,3,8,"… early identification of risks for interpersonal violence and related behavioral problems in this population. Responding to this question should assist in the identification, … by our AI driven …","","https://scholar.google.com/scholar?q=related:xoZdgFQBcT0J:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"E Ansusinha","Are you there, God? It's I, robot: Examining the humanity of androids and cyborgs through young adult fiction",2014,"","search.proquest.com","https://search.proquest.com/openview/1daa9a3e4e04a59bf8c36b71f7cebb13/1?pq-origsite=gscholar&cbl=18750","",6,"2022-07-17 10:04:42","BOOK","","","",,,,,0,0.00,0,1,8,"… to topics such as bio-enhancement or artificial intelligence (AI), among others. These novels … We claim to be post-sexism, but women still get paid less than men for doing the same job. …","https://wakespace.lib.wfu.edu/bitstream/handle/10339/39280/Ansusinha_wfu_0248M_10564.pdf","https://scholar.google.com/scholar?q=related:MLHMmuF5gToJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
50,"D Riley, JJ Fernández","Beyond strong and weak: Rethinking postdictatorship civil societies",2014,"American Journal of Sociology","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/678272","https://scholar.google.com/scholar?cites=12901332084028932577&as_sdt=2005&sciodt=2007&hl=en",120,"2022-07-17 10:04:42","","10.1086/678272","","",,,,,50,6.25,25,2,8,"… Second, unlike the top-down theory, the Gramscian theory makes a prediction about autonomy. Therefore, it has greater empirical content than the top-down theory that is insensitive to …","https://www.jstor.org/stable/pdf/10.1086/678272.pdf","https://scholar.google.com/scholar?q=related:4QHlHS29CrMJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"J Ferrer","Body ethic",2014,"","search.proquest.com","https://search.proquest.com/openview/5a8f32f8d8eca450fcb7286a79a19e64/1?pq-origsite=gscholar&cbl=18750","",135,"2022-07-17 10:04:42","BOOK","","","",,,,,0,0.00,0,1,8,"This study attempts to construct a metaethical framework, consistent with Christianity, for addressing ethical issues concerning the human body.'This framing is"" Christian"" in the sense …","","https://scholar.google.com/scholar?q=related:mI5Y5ZCzMRoJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"BER GAMES","CHAPTER TWELVE BOARD (ER) GAMES: A CASE STUDY ON THE CREATION OF SOCIALLY-BASED BOARD GAMES FRANCISCO ORTEGA-GRIMALDO",2014,"The Game Culture Reader","books.google.com","https://books.google.com/books?hl=en&lr=&id=y9UxBwAAQBAJ&oi=fnd&pg=PA210&dq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&ots=Nyovvu7anH&sig=8uIVoLgESGglN7Oz76S-z7T3Z1I","",50,"2022-07-17 10:04:42","","","","",,,,,0,0.00,0,1,8,"Immigration, the Mexico-US border, and other related topics have become very serious and delicate issues that threaten diplomacy between México and the US. Furthermore, tension …","","https://scholar.google.com/scholar?q=related:6o7NA8XDznUJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"TH Houston","Can Psychoeducation Affect Change In Attitudes Towards Parenting In Black Women?",2014,"","search.proquest.com","https://search.proquest.com/openview/2b6b0348fd469669a27ce0cead9ddca8/1?pq-origsite=gscholar&cbl=18750","",117,"2022-07-17 10:04:42","BOOK","","","",,,,,0,0.00,0,1,8,"… encounters with racism and sexism. Several women reported … case of a disturbed or abusive parent who overridesthe childs … conscious and unconscious identification with herdaughter …","","https://scholar.google.com/scholar?q=related:BLuLQuuaZfcJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"B Dalbey","Carrier puts off meeting with senate committee",,"core.ac.uk","","https://core.ac.uk/download/pdf/153192066.pdf","",107,"2022-07-17 10:04:42","PDF","","","",,,,,0,0.00,0,1,,"… we still have the same problem — sexism."" he said. By ending sexism and feeling the feminine, … Parker also addressed the problem of identification facing blacks in the United States. He …","https://core.ac.uk/download/pdf/153192066.pdf",""
0,"M Evans","Category: Uncategorized",2014,"Network","btchflcks.com","https://www.btchflcks.com/category/uncategorized","",70,"2022-07-17 10:04:42","HTML","","","",,,,,0,0.00,0,1,8,"… What creates a comfortable classification are elements that break the fourth wall: demons, … sink in that Final Portrait’s creators have seemingly internalized the misogyny of its subjects. …","https://www.btchflcks.com/category/uncategorized","https://scholar.google.com/scholar?q=related:Jt8ZxwLg4bIJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"DJ Steward","Censorship-Sensors in Civil Society",2014,"","search.proquest.com","https://search.proquest.com/openview/262ac99bdf02d381a487460e79e1c196/1?pq-origsite=gscholar&cbl=18750","",98,"2022-07-17 10:04:42","","","","",,,,,0,0.00,0,1,8,"In this dissertation I investigate the discourse of censorship. Contemporary'censorship'claims are puzzling because they are ubiquitous, even as the modernist censorship frame …","","https://scholar.google.com/scholar?q=related:ELsNAjs9TZsJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
20,"G Potter","Controversies in white-collar crime",2014,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781315722009/controversies-white-collar-crime-gary-potter","https://scholar.google.com/scholar?cites=16149166462266523934&as_sdt=2005&sciodt=2007&hl=en",57,"2022-07-17 10:04:42","BOOK","10.4324/9781315722009","","",,,,,20,2.50,20,1,8,"… for identification and explanation without intent to infringe. … The authors present a definition of toxic crime and then … white-collar criminals advance racism and sexism as their version of"" …","","https://scholar.google.com/scholar?q=related:HkEM4lVdHeAJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"J Kerley","Cripping the Memoir: Unraveling the Discourse Around Disabled Athletes' Identities",2014,"","search.proquest.com","https://search.proquest.com/openview/9eed2964f83ae47ae01adefb32706efc/1?pq-origsite=gscholar&cbl=18750","",129,"2022-07-17 10:04:42","","","","",,,,,0,0.00,0,1,8,"… disability pride they each discuss, the resounding identification with disability, and the media success … “Compulsory heterosexuality, hegemonic masculinity and femininity, sexism, and …","https://surface.syr.edu/cgi/viewcontent.cgi?article=1055&context=thesis","https://scholar.google.com/scholar?q=related:rRODvMHidFsJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
4,"MC Rosal, ML Wang, JS Bodenlos","Culture, behavior, and health",2014,"The Handbook of Health …","books.google.com","https://books.google.com/books?hl=en&lr=&id=I6QYAgAAQBAJ&oi=fnd&pg=PA109&dq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&ots=Xu9XzFHBZU&sig=HMeI5PIrtfuAQE3ckUz2NLj1I7U","https://scholar.google.com/scholar?cites=3674522336489043242&as_sdt=2005&sciodt=2007&hl=en",48,"2022-07-17 10:04:42","","","","",,,,,4,0.50,1,3,8,"… The cancer burden that affects this group may be significantly reduced by increasing earlier detection. Cultural beliefs can heavily influence health screening practices. For instance, …","","https://scholar.google.com/scholar?q=related:KvWquZiG_jIJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
7,"DC Jack, A Ali, S Dias","Depression in multicultural populations.",2014,"","psycnet.apa.org","https://psycnet.apa.org/record/2013-02670-016","https://scholar.google.com/scholar?cites=16271242723067752785&as_sdt=2005&sciodt=2007&hl=en",20,"2022-07-17 10:04:42","","","","",,,,,7,0.88,2,3,8,"The purpose of this chapter is to present a multicultural analysis of depression using an integrative psychological–sociocultural framework. In devising this framework, we drew on two …","","https://scholar.google.com/scholar?q=related:UfGcQgwRz-EJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"G Verhulsdonck, M Limbu","Digital Rhetoric and Global Literacies: Communication Modes",2014,"","academia.edu","https://www.academia.edu/download/33317287/jorge_gomez_chapter.pdf","",26,"2022-07-17 10:04:42","PDF","","","",,,,,0,0.00,0,2,8,"… ’s narrative centered around artificial intelligence beset by … of Liberty is revealed to be an AI posing as colonel, making the … Such a binary identification fits since the scapegoat is the …","https://www.academia.edu/download/33317287/jorge_gomez_chapter.pdf","https://scholar.google.com/scholar?q=related:yBYPjyzX-gYJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
568,"TA Van Dijk","Discourse and knowledge: A sociocognitive approach",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=tZPfAwAAQBAJ&oi=fnd&pg=PR8&dq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&ots=PL4QJeAYpN&sig=1TGrfUppmnwq3NybaB8ssP7GD1U","https://scholar.google.com/scholar?cites=8041631285542958861&as_sdt=2005&sciodt=2007&hl=en",30,"2022-07-17 10:04:42","BOOK","","","",,,,,568,71.00,568,1,8,"… On the other hand, psychology, including the study of Artificial Intelligence (AI), has taken a … This chapter and this book will also ignore knowledge as acquaintance or identification (…","","https://scholar.google.com/scholar?q=related:Dbd0PQydmW8J:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
0,"D Karasic, J Drescher","Disordering Gender Identity: Gender Identity Disorder in the DSM-IV-TR",2014,"Sexual and Gender Diagnoses of the …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781315864396-8/disordering-gender-identity-gender-identity-disorder-dsm-iv-tr","",23,"2022-07-17 10:04:42","","10.4324/9781315864396-8","","",,,,,0,0.00,0,2,8,"… and politics of diagnostic classification systems. The diagnostic … A more contemporary example of sexism was the invisibility … to untenable and abusive social and clinical paradigms. The …","","https://scholar.google.com/scholar?q=related:8TXzzTbJSSYJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
275,"AI Lev","Disordering gender identity: Gender identity disorder in the DSM-IV-TR",2014,"Sexual and Gender Diagnoses of the Diagnostic and …","api.taylorfrancis.com","https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781315864396-3&type=chapterpdf","https://scholar.google.com/scholar?cites=15594884376561213975&as_sdt=2005&sciodt=2007&hl=en",1,"2022-07-17 10:04:42","","","","",,,,,275,34.38,275,1,8,"… and politics of diagnostic classification systems. The diagnostic … A more contemporary example of sexism was the invisibility … to untenable and abusive social and clinical paradigms. The …","https://www.academia.edu/download/3238882/Disordering_Gender_Identity_JOURNAL.pdf","https://scholar.google.com/scholar?q=related:F2I4GrcobNgJ:scholar.google.com/&scioq=misogyny%7Csexism+hate%7Ctoxic%7Cabusive%7Coffensive+detection%7Cidentification%7Cprediction%7Cclassification+%22natural+language+processing%22%7Cnlp%7C%22deep+learning%22%7C%22machine+learning%22%7Cml%7C%22artificial+intelligence%22+or+ai&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2014"
